* Measurement data measured by REW V5.19
* Source: D:\Downloads\Floyd Toole Trained Listeners only.csv
* Format: Comma/Tab/Space delimited data
* Dated: Oct 22, 2020 9:47:07 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement imported from D:\Downloads\Floyd Toole Trained Listeners only.csv Format: Comma/Tab/Space delimited data 406 values loaded, 20 Hz to 19,672 Hz
* Measurement: Floyd Toole Trained List
* Smoothing: None
* Frequency Step: 0.25000003 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
15095.802 -4.746 0
15096.052 -4.746 0
15096.302 -4.746 0
15096.552 -4.746 0
15096.802 -4.746 0
15097.052 -4.746 0
15097.302 -4.746 0
15097.552 -4.747 0
15097.802 -4.747 0
15098.052 -4.747 0
15098.302 -4.747 0
15098.552 -4.747 0
15098.802 -4.747 0
15099.052 -4.747 0
15099.302 -4.747 0
15099.552 -4.748 0
15099.802 -4.748 0
15100.052 -4.748 0
15100.302 -4.748 0
15100.552 -4.748 0
15100.802 -4.748 0
15101.052 -4.748 0
15101.302 -4.749 0
15101.552 -4.749 0
15101.802 -4.749 0
15102.052 -4.749 0
15102.302 -4.749 0
15102.552 -4.749 0
15102.802 -4.749 0
15103.052 -4.749 0
15103.302 -4.750 0
15103.552 -4.750 0
15103.802 -4.750 0
15104.052 -4.750 0
15104.302 -4.750 0
15104.552 -4.750 0
15104.802 -4.750 0
15105.052 -4.750 0
15105.302 -4.751 0
15105.552 -4.751 0
15105.802 -4.751 0
15106.052 -4.751 0
15106.302 -4.751 0
15106.552 -4.751 0
15106.802 -4.751 0
15107.052 -4.752 0
15107.302 -4.752 0
15107.552 -4.752 0
15107.802 -4.752 0
15108.052 -4.752 0
15108.302 -4.752 0
15108.552 -4.752 0
15108.802 -4.752 0
15109.052 -4.753 0
15109.302 -4.753 0
15109.552 -4.753 0
15109.802 -4.753 0
15110.052 -4.753 0
15110.302 -4.753 0
15110.552 -4.753 0
15110.802 -4.753 0
15111.052 -4.754 0
15111.302 -4.754 0
15111.552 -4.754 0
15111.802 -4.754 0
15112.052 -4.754 0
15112.302 -4.754 0
15112.552 -4.754 0
15112.802 -4.755 0
15113.052 -4.755 0
15113.302 -4.755 0
15113.552 -4.755 0
15113.802 -4.755 0
15114.052 -4.755 0
15114.302 -4.755 0
15114.552 -4.755 0
15114.802 -4.756 0
15115.052 -4.756 0
15115.302 -4.756 0
15115.552 -4.756 0
15115.802 -4.756 0
15116.052 -4.756 0
15116.302 -4.756 0
15116.552 -4.756 0
15116.802 -4.757 0
15117.052 -4.757 0
15117.302 -4.757 0
15117.552 -4.757 0
15117.802 -4.757 0
15118.052 -4.757 0
15118.302 -4.757 0
15118.552 -4.758 0
15118.802 -4.758 0
15119.052 -4.758 0
15119.302 -4.758 0
15119.552 -4.758 0
15119.802 -4.758 0
15120.052 -4.758 0
15120.302 -4.758 0
15120.552 -4.759 0
15120.802 -4.759 0
15121.052 -4.759 0
15121.302 -4.759 0
15121.552 -4.759 0
15121.802 -4.759 0
15122.052 -4.759 0
15122.302 -4.759 0
15122.552 -4.760 0
15122.802 -4.760 0
15123.052 -4.760 0
15123.302 -4.760 0
15123.552 -4.760 0
15123.802 -4.760 0
15124.052 -4.760 0
15124.302 -4.761 0
15124.552 -4.761 0
15124.802 -4.761 0
15125.052 -4.761 0
15125.302 -4.761 0
15125.552 -4.761 0
15125.802 -4.761 0
15126.052 -4.761 0
15126.302 -4.762 0
15126.552 -4.762 0
15126.802 -4.762 0
15127.052 -4.762 0
15127.302 -4.762 0
15127.552 -4.762 0
15127.802 -4.762 0
15128.052 -4.762 0
15128.302 -4.763 0
15128.552 -4.763 0
15128.802 -4.763 0
15129.052 -4.763 0
15129.302 -4.763 0
15129.552 -4.763 0
15129.802 -4.763 0
15130.052 -4.764 0
15130.302 -4.764 0
15130.552 -4.764 0
15130.802 -4.764 0
15131.052 -4.764 0
15131.302 -4.764 0
15131.552 -4.764 0
15131.802 -4.764 0
15132.052 -4.765 0
15132.302 -4.765 0
15132.552 -4.765 0
15132.802 -4.765 0
15133.052 -4.765 0
15133.302 -4.765 0
15133.552 -4.765 0
15133.802 -4.765 0
15134.052 -4.766 0
15134.302 -4.766 0
15134.552 -4.766 0
15134.802 -4.766 0
15135.052 -4.766 0
15135.302 -4.766 0
15135.552 -4.766 0
15135.802 -4.767 0
15136.052 -4.767 0
15136.302 -4.767 0
15136.552 -4.767 0
15136.802 -4.767 0
15137.052 -4.767 0
15137.302 -4.767 0
15137.552 -4.767 0
15137.802 -4.768 0
15138.052 -4.768 0
15138.302 -4.768 0
15138.552 -4.768 0
15138.802 -4.768 0
15139.052 -4.768 0
15139.302 -4.768 0
15139.552 -4.769 0
15139.802 -4.769 0
15140.052 -4.769 0
15140.302 -4.769 0
15140.552 -4.769 0
15140.802 -4.769 0
15141.052 -4.769 0
15141.302 -4.769 0
15141.552 -4.770 0
15141.802 -4.770 0
15142.052 -4.770 0
15142.302 -4.770 0
15142.552 -4.770 0
15142.802 -4.770 0
15143.052 -4.770 0
15143.302 -4.770 0
15143.552 -4.771 0
15143.802 -4.771 0
15144.052 -4.771 0
15144.302 -4.771 0
15144.552 -4.771 0
15144.802 -4.771 0
15145.052 -4.771 0
15145.302 -4.772 0
15145.552 -4.772 0
15145.802 -4.772 0
15146.052 -4.772 0
15146.302 -4.772 0
15146.552 -4.772 0
15146.802 -4.772 0
15147.052 -4.772 0
15147.302 -4.773 0
15147.552 -4.773 0
15147.802 -4.773 0
15148.052 -4.773 0
15148.302 -4.773 0
15148.552 -4.773 0
15148.802 -4.773 0
15149.052 -4.773 0
15149.302 -4.774 0
15149.552 -4.774 0
15149.802 -4.774 0
15150.052 -4.774 0
15150.302 -4.774 0
15150.552 -4.774 0
15150.802 -4.774 0
15151.052 -4.775 0
15151.302 -4.775 0
15151.552 -4.775 0
15151.802 -4.775 0
15152.052 -4.775 0
15152.302 -4.775 0
15152.552 -4.775 0
15152.802 -4.775 0
15153.052 -4.776 0
15153.302 -4.776 0
15153.552 -4.776 0
15153.802 -4.776 0
15154.052 -4.776 0
15154.302 -4.776 0
15154.552 -4.776 0
15154.802 -4.776 0
15155.052 -4.777 0
15155.302 -4.777 0
15155.552 -4.777 0
15155.802 -4.777 0
15156.052 -4.777 0
15156.302 -4.777 0
15156.552 -4.777 0
15156.802 -4.778 0
15157.052 -4.778 0
15157.302 -4.778 0
15157.552 -4.778 0
15157.802 -4.778 0
15158.052 -4.778 0
15158.302 -4.778 0
15158.552 -4.778 0
15158.802 -4.779 0
15159.052 -4.779 0
15159.302 -4.779 0
15159.552 -4.779 0
15159.802 -4.779 0
15160.052 -4.779 0
15160.302 -4.779 0
15160.552 -4.780 0
15160.802 -4.780 0
15161.052 -4.780 0
15161.302 -4.780 0
15161.552 -4.780 0
15161.802 -4.780 0
15162.052 -4.780 0
15162.302 -4.780 0
15162.552 -4.781 0
15162.802 -4.781 0
15163.052 -4.781 0
15163.302 -4.781 0
15163.552 -4.781 0
15163.802 -4.781 0
15164.052 -4.781 0
15164.302 -4.781 0
15164.552 -4.782 0
15164.802 -4.782 0
15165.052 -4.782 0
15165.302 -4.782 0
15165.552 -4.782 0
15165.802 -4.782 0
15166.052 -4.782 0
15166.302 -4.783 0
15166.552 -4.783 0
15166.802 -4.783 0
15167.052 -4.783 0
15167.302 -4.783 0
15167.552 -4.783 0
15167.802 -4.783 0
15168.052 -4.783 0
15168.302 -4.784 0
15168.552 -4.784 0
15168.802 -4.784 0
15169.052 -4.784 0
15169.302 -4.784 0
15169.552 -4.784 0
15169.802 -4.784 0
15170.052 -4.784 0
15170.302 -4.785 0
15170.552 -4.785 0
15170.802 -4.785 0
15171.052 -4.785 0
15171.302 -4.785 0
15171.552 -4.785 0
15171.802 -4.785 0
15172.052 -4.786 0
15172.302 -4.786 0
15172.552 -4.786 0
15172.802 -4.786 0
15173.052 -4.786 0
15173.302 -4.786 0
15173.552 -4.786 0
15173.802 -4.786 0
15174.052 -4.787 0
15174.302 -4.787 0
15174.552 -4.787 0
15174.802 -4.787 0
15175.052 -4.787 0
15175.302 -4.787 0
15175.552 -4.787 0
15175.802 -4.787 0
15176.052 -4.788 0
15176.302 -4.788 0
15176.552 -4.788 0
15176.802 -4.788 0
15177.052 -4.788 0
15177.302 -4.788 0
15177.552 -4.788 0
15177.802 -4.789 0
15178.052 -4.789 0
15178.302 -4.789 0
15178.552 -4.789 0
15178.802 -4.789 0
15179.052 -4.789 0
15179.302 -4.789 0
15179.552 -4.789 0
15179.802 -4.790 0
15180.052 -4.790 0
15180.302 -4.790 0
15180.552 -4.790 0
15180.802 -4.790 0
15181.052 -4.790 0
15181.302 -4.790 0
15181.552 -4.790 0
15181.802 -4.791 0
15182.052 -4.791 0
15182.302 -4.791 0
15182.552 -4.791 0
15182.802 -4.791 0
15183.052 -4.791 0
15183.302 -4.791 0
15183.552 -4.792 0
15183.802 -4.792 0
15184.052 -4.792 0
15184.302 -4.792 0
15184.552 -4.792 0
15184.802 -4.792 0
15185.052 -4.792 0
15185.302 -4.792 0
15185.552 -4.793 0
15185.802 -4.793 0
15186.052 -4.793 0
15186.302 -4.793 0
15186.552 -4.793 0
15186.802 -4.793 0
15187.052 -4.793 0
15187.302 -4.794 0
15187.552 -4.794 0
15187.802 -4.794 0
15188.052 -4.794 0
15188.302 -4.794 0
15188.552 -4.794 0
15188.802 -4.794 0
15189.052 -4.794 0
15189.302 -4.795 0
15189.552 -4.795 0
15189.802 -4.795 0
15190.052 -4.795 0
15190.302 -4.795 0
15190.552 -4.795 0
15190.802 -4.795 0
15191.052 -4.795 0
15191.302 -4.796 0
15191.552 -4.796 0
15191.802 -4.796 0
15192.052 -4.796 0
15192.302 -4.796 0
15192.552 -4.796 0
15192.802 -4.796 0
15193.052 -4.797 0
15193.302 -4.797 0
15193.552 -4.797 0
15193.802 -4.797 0
15194.052 -4.797 0
15194.302 -4.797 0
15194.552 -4.797 0
15194.802 -4.797 0
15195.052 -4.798 0
15195.302 -4.798 0
15195.552 -4.798 0
15195.802 -4.798 0
15196.052 -4.798 0
15196.302 -4.798 0
15196.552 -4.798 0
15196.802 -4.798 0
15197.052 -4.799 0
15197.302 -4.799 0
15197.552 -4.799 0
15197.802 -4.799 0
15198.052 -4.799 0
15198.302 -4.799 0
15198.552 -4.799 0
15198.802 -4.800 0
15199.052 -4.800 0
15199.302 -4.800 0
15199.552 -4.800 0
15199.802 -4.800 0
15200.052 -4.800 0
15200.302 -4.800 0
15200.552 -4.800 0
15200.802 -4.801 0
15201.052 -4.801 0
15201.302 -4.801 0
15201.552 -4.801 0
15201.802 -4.801 0
15202.052 -4.801 0
15202.302 -4.801 0
15202.552 -4.801 0
15202.802 -4.802 0
15203.052 -4.802 0
15203.302 -4.802 0
15203.552 -4.802 0
15203.802 -4.802 0
15204.052 -4.802 0
15204.302 -4.802 0
15204.552 -4.803 0
15204.802 -4.803 0
15205.052 -4.803 0
15205.302 -4.803 0
15205.552 -4.803 0
15205.802 -4.803 0
15206.052 -4.803 0
15206.302 -4.803 0
15206.552 -4.804 0
15206.802 -4.804 0
15207.052 -4.804 0
15207.302 -4.804 0
15207.552 -4.804 0
15207.802 -4.804 0
15208.052 -4.804 0
15208.302 -4.804 0
15208.552 -4.805 0
15208.802 -4.805 0
15209.052 -4.805 0
15209.302 -4.805 0
15209.552 -4.805 0
15209.802 -4.805 0
15210.052 -4.805 0
15210.302 -4.806 0
15210.552 -4.806 0
15210.802 -4.806 0
15211.052 -4.806 0
15211.302 -4.806 0
15211.552 -4.806 0
15211.802 -4.806 0
15212.052 -4.806 0
15212.302 -4.807 0
15212.552 -4.807 0
15212.802 -4.807 0
15213.052 -4.807 0
15213.302 -4.807 0
15213.552 -4.807 0
15213.802 -4.807 0
15214.052 -4.807 0
15214.302 -4.808 0
15214.552 -4.808 0
15214.802 -4.808 0
15215.052 -4.808 0
15215.302 -4.808 0
15215.552 -4.808 0
15215.802 -4.808 0
15216.052 -4.809 0
15216.302 -4.809 0
15216.552 -4.809 0
15216.802 -4.809 0
15217.052 -4.809 0
15217.302 -4.809 0
15217.552 -4.809 0
15217.802 -4.809 0
15218.052 -4.810 0
15218.302 -4.810 0
15218.552 -4.810 0
15218.802 -4.810 0
15219.052 -4.810 0
15219.302 -4.810 0
15219.552 -4.810 0
15219.802 -4.810 0
15220.052 -4.811 0
15220.302 -4.811 0
15220.552 -4.811 0
15220.802 -4.811 0
15221.052 -4.811 0
15221.302 -4.811 0
15221.552 -4.811 0
15221.802 -4.812 0
15222.052 -4.812 0
15222.302 -4.812 0
15222.552 -4.812 0
15222.802 -4.812 0
15223.052 -4.812 0
15223.302 -4.812 0
15223.552 -4.812 0
15223.802 -4.813 0
15224.052 -4.813 0
15224.302 -4.813 0
15224.552 -4.813 0
15224.802 -4.813 0
15225.052 -4.813 0
15225.302 -4.813 0
15225.552 -4.813 0
15225.802 -4.814 0
15226.052 -4.814 0
15226.302 -4.814 0
15226.552 -4.814 0
15226.802 -4.814 0
15227.052 -4.814 0
15227.302 -4.814 0
15227.552 -4.815 0
15227.802 -4.815 0
15228.052 -4.815 0
15228.302 -4.815 0
15228.552 -4.815 0
15228.802 -4.815 0
15229.052 -4.815 0
15229.302 -4.815 0
15229.552 -4.816 0
15229.802 -4.816 0
15230.052 -4.816 0
15230.302 -4.816 0
15230.552 -4.816 0
15230.802 -4.816 0
15231.052 -4.816 0
15231.302 -4.816 0
15231.552 -4.817 0
15231.802 -4.817 0
15232.052 -4.817 0
15232.302 -4.817 0
15232.552 -4.817 0
15232.802 -4.817 0
15233.052 -4.817 0
15233.302 -4.818 0
15233.552 -4.818 0
15233.802 -4.818 0
15234.052 -4.818 0
15234.302 -4.818 0
15234.552 -4.818 0
15234.802 -4.818 0
15235.052 -4.818 0
15235.302 -4.819 0
15235.552 -4.819 0
15235.802 -4.819 0
15236.052 -4.819 0
15236.302 -4.819 0
15236.552 -4.819 0
15236.802 -4.819 0
15237.052 -4.819 0
15237.302 -4.820 0
15237.552 -4.820 0
15237.802 -4.820 0
15238.052 -4.820 0
15238.302 -4.820 0
15238.552 -4.820 0
15238.802 -4.820 0
15239.052 -4.821 0
15239.302 -4.821 0
15239.552 -4.821 0
15239.802 -4.821 0
15240.052 -4.821 0
15240.302 -4.821 0
15240.552 -4.821 0
15240.802 -4.821 0
15241.052 -4.822 0
15241.302 -4.822 0
15241.552 -4.822 0
15241.802 -4.822 0
15242.052 -4.822 0
15242.302 -4.822 0
15242.552 -4.822 0
15242.802 -4.822 0
15243.052 -4.823 0
15243.302 -4.823 0
15243.552 -4.823 0
15243.802 -4.823 0
15244.052 -4.823 0
15244.302 -4.823 0
15244.552 -4.823 0
15244.802 -4.823 0
15245.052 -4.824 0
15245.302 -4.824 0
15245.552 -4.824 0
15245.802 -4.824 0
15246.052 -4.824 0
15246.302 -4.824 0
15246.552 -4.824 0
15246.802 -4.825 0
15247.052 -4.825 0
15247.302 -4.825 0
15247.552 -4.825 0
15247.802 -4.825 0
15248.052 -4.825 0
15248.302 -4.825 0
15248.552 -4.825 0
15248.802 -4.826 0
15249.052 -4.826 0
15249.302 -4.826 0
15249.552 -4.826 0
15249.802 -4.826 0
15250.052 -4.826 0
15250.302 -4.826 0
15250.552 -4.826 0
15250.802 -4.827 0
15251.052 -4.827 0
15251.302 -4.827 0
15251.552 -4.827 0
15251.802 -4.827 0
15252.052 -4.827 0
15252.302 -4.827 0
15252.552 -4.828 0
15252.802 -4.828 0
15253.052 -4.828 0
15253.302 -4.828 0
15253.552 -4.828 0
15253.802 -4.828 0
15254.052 -4.828 0
15254.302 -4.828 0
15254.552 -4.829 0
15254.802 -4.829 0
15255.052 -4.829 0
15255.302 -4.829 0
15255.552 -4.829 0
15255.802 -4.829 0
15256.052 -4.829 0
15256.302 -4.829 0
15256.552 -4.830 0
15256.802 -4.830 0
15257.052 -4.830 0
15257.302 -4.830 0
15257.552 -4.830 0
15257.802 -4.830 0
15258.052 -4.830 0
15258.302 -4.830 0
15258.552 -4.831 0
15258.802 -4.831 0
15259.052 -4.831 0
15259.302 -4.831 0
15259.552 -4.831 0
15259.802 -4.831 0
15260.052 -4.831 0
15260.302 -4.832 0
15260.552 -4.832 0
15260.802 -4.832 0
15261.052 -4.832 0
15261.302 -4.832 0
15261.552 -4.832 0
15261.802 -4.832 0
15262.052 -4.832 0
15262.302 -4.833 0
15262.552 -4.833 0
15262.802 -4.833 0
15263.052 -4.833 0
15263.302 -4.833 0
15263.552 -4.833 0
15263.802 -4.833 0
15264.052 -4.833 0
15264.302 -4.834 0
15264.552 -4.834 0
15264.802 -4.834 0
15265.052 -4.834 0
15265.302 -4.834 0
15265.552 -4.834 0
15265.802 -4.834 0
15266.052 -4.835 0
15266.302 -4.835 0
15266.552 -4.835 0
15266.802 -4.835 0
15267.052 -4.835 0
15267.302 -4.835 0
15267.552 -4.835 0
15267.802 -4.835 0
15268.052 -4.836 0
15268.302 -4.836 0
15268.552 -4.836 0
15268.802 -4.836 0
15269.052 -4.836 0
15269.302 -4.836 0
15269.552 -4.836 0
15269.802 -4.836 0
15270.052 -4.837 0
15270.302 -4.837 0
15270.552 -4.837 0
15270.802 -4.837 0
15271.052 -4.837 0
15271.302 -4.837 0
15271.552 -4.837 0
15271.802 -4.837 0
15272.052 -4.838 0
15272.302 -4.838 0
15272.552 -4.838 0
15272.802 -4.838 0
15273.052 -4.838 0
15273.302 -4.838 0
15273.552 -4.838 0
15273.802 -4.839 0
15274.052 -4.839 0
15274.302 -4.839 0
15274.552 -4.839 0
15274.802 -4.839 0
15275.052 -4.839 0
15275.302 -4.839 0
15275.552 -4.839 0
15275.802 -4.840 0
15276.052 -4.840 0
15276.302 -4.840 0
15276.552 -4.840 0
15276.802 -4.840 0
15277.052 -4.840 0
15277.302 -4.840 0
15277.552 -4.840 0
15277.802 -4.841 0
15278.052 -4.841 0
15278.302 -4.841 0
15278.552 -4.841 0
15278.802 -4.841 0
15279.052 -4.841 0
15279.302 -4.841 0
15279.552 -4.841 0
15279.802 -4.842 0
15280.052 -4.842 0
15280.302 -4.842 0
15280.552 -4.842 0
15280.802 -4.842 0
15281.052 -4.842 0
15281.302 -4.842 0
15281.552 -4.843 0
15281.802 -4.843 0
15282.052 -4.843 0
15282.302 -4.843 0
15282.552 -4.843 0
15282.802 -4.843 0
15283.052 -4.843 0
15283.302 -4.843 0
15283.552 -4.844 0
15283.802 -4.844 0
15284.052 -4.844 0
15284.302 -4.844 0
15284.552 -4.844 0
15284.802 -4.844 0
15285.052 -4.844 0
15285.302 -4.844 0
15285.552 -4.845 0
15285.802 -4.845 0
15286.052 -4.845 0
15286.302 -4.845 0
15286.552 -4.845 0
15286.802 -4.845 0
15287.052 -4.845 0
15287.302 -4.845 0
15287.552 -4.846 0
15287.802 -4.846 0
15288.052 -4.846 0
15288.302 -4.846 0
15288.552 -4.846 0
15288.802 -4.846 0
15289.052 -4.846 0
15289.302 -4.846 0
15289.552 -4.847 0
15289.802 -4.847 0
15290.052 -4.847 0
15290.302 -4.847 0
15290.552 -4.847 0
15290.802 -4.847 0
15291.052 -4.847 0
15291.302 -4.847 0
15291.552 -4.848 0
15291.802 -4.848 0
15292.052 -4.848 0
15292.302 -4.848 0
15292.552 -4.848 0
15292.802 -4.848 0
15293.052 -4.848 0
15293.302 -4.848 0
15293.552 -4.849 0
15293.802 -4.849 0
15294.052 -4.849 0
15294.302 -4.849 0
15294.552 -4.849 0
15294.802 -4.849 0
15295.052 -4.849 0
15295.302 -4.849 0
15295.552 -4.850 0
15295.802 -4.850 0
15296.052 -4.850 0
15296.302 -4.850 0
15296.552 -4.850 0
15296.802 -4.850 0
15297.052 -4.850 0
15297.302 -4.850 0
15297.552 -4.851 0
15297.802 -4.851 0
15298.052 -4.851 0
15298.302 -4.851 0
15298.552 -4.851 0
15298.802 -4.851 0
15299.052 -4.851 0
15299.302 -4.851 0
15299.552 -4.851 0
15299.802 -4.852 0
15300.052 -4.852 0
15300.302 -4.852 0
15300.552 -4.852 0
15300.802 -4.852 0
15301.052 -4.852 0
15301.302 -4.852 0
15301.552 -4.852 0
15301.802 -4.853 0
15302.052 -4.853 0
15302.302 -4.853 0
15302.552 -4.853 0
15302.802 -4.853 0
15303.052 -4.853 0
15303.302 -4.853 0
15303.552 -4.853 0
15303.802 -4.854 0
15304.052 -4.854 0
15304.302 -4.854 0
15304.552 -4.854 0
15304.802 -4.854 0
15305.052 -4.854 0
15305.302 -4.854 0
15305.552 -4.854 0
15305.802 -4.855 0
15306.052 -4.855 0
15306.302 -4.855 0
15306.552 -4.855 0
15306.802 -4.855 0
15307.052 -4.855 0
15307.302 -4.855 0
15307.552 -4.855 0
15307.802 -4.856 0
15308.052 -4.856 0
15308.302 -4.856 0
15308.552 -4.856 0
15308.802 -4.856 0
15309.052 -4.856 0
15309.302 -4.856 0
15309.552 -4.856 0
15309.802 -4.857 0
15310.052 -4.857 0
15310.302 -4.857 0
15310.552 -4.857 0
15310.802 -4.857 0
15311.052 -4.857 0
15311.302 -4.857 0
15311.552 -4.857 0
15311.802 -4.857 0
15312.052 -4.858 0
15312.302 -4.858 0
15312.552 -4.858 0
15312.802 -4.858 0
15313.052 -4.858 0
15313.302 -4.858 0
15313.552 -4.858 0
15313.802 -4.858 0
15314.052 -4.859 0
15314.302 -4.859 0
15314.552 -4.859 0
15314.802 -4.859 0
15315.052 -4.859 0
15315.302 -4.859 0
15315.552 -4.859 0
15315.802 -4.859 0
15316.052 -4.860 0
15316.302 -4.860 0
15316.552 -4.860 0
15316.802 -4.860 0
15317.052 -4.860 0
15317.302 -4.860 0
15317.552 -4.860 0
15317.802 -4.860 0
15318.052 -4.861 0
15318.302 -4.861 0
15318.552 -4.861 0
15318.802 -4.861 0
15319.052 -4.861 0
15319.302 -4.861 0
15319.552 -4.861 0
15319.802 -4.861 0
15320.052 -4.862 0
15320.302 -4.862 0
15320.552 -4.862 0
15320.802 -4.862 0
15321.052 -4.862 0
15321.302 -4.862 0
15321.552 -4.862 0
15321.802 -4.862 0
15322.052 -4.862 0
15322.302 -4.863 0
15322.552 -4.863 0
15322.802 -4.863 0
15323.052 -4.863 0
15323.302 -4.863 0
15323.552 -4.863 0
15323.802 -4.863 0
15324.052 -4.863 0
15324.302 -4.864 0
15324.552 -4.864 0
15324.802 -4.864 0
15325.052 -4.864 0
15325.302 -4.864 0
15325.552 -4.864 0
15325.802 -4.864 0
15326.052 -4.864 0
15326.302 -4.865 0
15326.552 -4.865 0
15326.802 -4.865 0
15327.052 -4.865 0
15327.302 -4.865 0
15327.552 -4.865 0
15327.802 -4.865 0
15328.052 -4.865 0
15328.302 -4.866 0
15328.552 -4.866 0
15328.802 -4.866 0
15329.052 -4.866 0
15329.302 -4.866 0
15329.552 -4.866 0
15329.802 -4.866 0
15330.052 -4.866 0
15330.302 -4.867 0
15330.552 -4.867 0
15330.802 -4.867 0
15331.052 -4.867 0
15331.302 -4.867 0
15331.552 -4.867 0
15331.802 -4.867 0
15332.052 -4.867 0
15332.302 -4.867 0
15332.552 -4.868 0
15332.802 -4.868 0
15333.052 -4.868 0
15333.302 -4.868 0
15333.552 -4.868 0
15333.802 -4.868 0
15334.052 -4.868 0
15334.302 -4.868 0
15334.552 -4.869 0
15334.802 -4.869 0
15335.052 -4.869 0
15335.302 -4.869 0
15335.552 -4.869 0
15335.802 -4.869 0
15336.052 -4.869 0
15336.302 -4.869 0
15336.552 -4.870 0
15336.802 -4.870 0
15337.052 -4.870 0
15337.302 -4.870 0
15337.552 -4.870 0
15337.802 -4.870 0
15338.052 -4.870 0
15338.302 -4.870 0
15338.552 -4.871 0
15338.802 -4.871 0
15339.052 -4.871 0
15339.302 -4.871 0
15339.552 -4.871 0
15339.802 -4.871 0
15340.052 -4.871 0
15340.302 -4.871 0
15340.552 -4.871 0
15340.802 -4.872 0
15341.052 -4.872 0
15341.302 -4.872 0
15341.552 -4.872 0
15341.802 -4.872 0
15342.052 -4.872 0
15342.302 -4.872 0
15342.552 -4.872 0
15342.802 -4.873 0
15343.052 -4.873 0
15343.302 -4.873 0
15343.552 -4.873 0
15343.802 -4.873 0
15344.052 -4.873 0
15344.302 -4.873 0
15344.552 -4.873 0
15344.802 -4.874 0
15345.052 -4.874 0
15345.302 -4.874 0
15345.552 -4.874 0
15345.802 -4.874 0
15346.052 -4.874 0
15346.302 -4.874 0
15346.552 -4.874 0
15346.802 -4.875 0
15347.052 -4.875 0
15347.302 -4.875 0
15347.552 -4.875 0
15347.802 -4.875 0
15348.052 -4.875 0
15348.302 -4.875 0
15348.552 -4.875 0
15348.802 -4.875 0
15349.052 -4.876 0
15349.302 -4.876 0
15349.552 -4.876 0
15349.802 -4.876 0
15350.052 -4.876 0
15350.302 -4.876 0
15350.552 -4.876 0
15350.802 -4.876 0
15351.052 -4.877 0
15351.302 -4.877 0
15351.552 -4.877 0
15351.802 -4.877 0
15352.052 -4.877 0
15352.302 -4.877 0
15352.552 -4.877 0
15352.802 -4.877 0
15353.052 -4.878 0
15353.302 -4.878 0
15353.552 -4.878 0
15353.802 -4.878 0
15354.052 -4.878 0
15354.302 -4.878 0
15354.552 -4.878 0
15354.802 -4.878 0
15355.052 -4.879 0
15355.302 -4.879 0
15355.552 -4.879 0
15355.802 -4.879 0
15356.052 -4.879 0
15356.302 -4.879 0
15356.552 -4.879 0
15356.802 -4.879 0
15357.052 -4.879 0
15357.302 -4.880 0
15357.552 -4.880 0
15357.802 -4.880 0
15358.052 -4.880 0
15358.302 -4.880 0
15358.552 -4.880 0
15358.802 -4.880 0
15359.052 -4.880 0
15359.302 -4.881 0
15359.552 -4.881 0
15359.802 -4.881 0
15360.052 -4.881 0
15360.302 -4.881 0
15360.552 -4.881 0
15360.802 -4.881 0
15361.052 -4.881 0
15361.302 -4.882 0
15361.552 -4.882 0
15361.802 -4.882 0
15362.052 -4.882 0
15362.302 -4.882 0
15362.552 -4.882 0
15362.802 -4.882 0
15363.052 -4.882 0
15363.302 -4.882 0
15363.552 -4.883 0
15363.802 -4.883 0
15364.052 -4.883 0
15364.302 -4.883 0
15364.552 -4.883 0
15364.802 -4.883 0
15365.052 -4.883 0
15365.302 -4.883 0
15365.552 -4.884 0
15365.802 -4.884 0
15366.052 -4.884 0
15366.302 -4.884 0
15366.552 -4.884 0
15366.802 -4.884 0
15367.052 -4.884 0
15367.302 -4.884 0
15367.552 -4.885 0
15367.802 -4.885 0
15368.052 -4.885 0
15368.302 -4.885 0
15368.552 -4.885 0
15368.802 -4.885 0
15369.052 -4.885 0
15369.302 -4.885 0
15369.552 -4.886 0
15369.802 -4.886 0
15370.052 -4.886 0
15370.302 -4.886 0
15370.552 -4.886 0
15370.802 -4.886 0
15371.052 -4.886 0
15371.302 -4.886 0
15371.552 -4.886 0
15371.802 -4.887 0
15372.052 -4.887 0
15372.302 -4.887 0
15372.552 -4.887 0
